Timestamp,S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S2_1,S2_2,S3_1,S3_2,S4_1,S4_2,Nivel_agua,Nivel_total
2022-03-31 09:19:12.393670,1524.03903,1524.65174,1530.19245,1538.57267,1552.53629,1553.25905,1531.06116,1539.35145,1544.88185,1550.59442,1545.35816,1559.74447,1411.0,2001.0
2022-03-31 09:19:12.893670,1524.03963,1524.65169,1530.19322,1538.57302,1552.53563,1553.25928,1531.06089,1539.35131,1544.8818,1550.59268,1545.35686,1559.74419,1411.0,2001.0
2022-03-31 09:19:13.393670,1524.03917,1524.65185,1530.19202,1538.57253,1552.53508,1553.25971,1531.06097,1539.3514,1544.88256,1550.59341,1545.35657,1559.74541,1411.0,2001.0
2022-03-31 09:19:13.893670,1524.03933,1524.65092,1530.19299,1538.57311,1552.5362,1553.25863,1531.06056,1539.35091,1544.88215,1550.5919,1545.3573,1559.74395,1411.0,2001.0
2022-03-31 09:19:14.393670,1524.0402,1524.65195,1530.19363,1538.57298,1552.53615,1553.25885,1531.05891,1539.35076,1544.88239,1550.59302,1545.35742,1559.74383,1411.0,2001.0
2022-03-31 09:19:14.893670,1524.0383,1524.65172,1530.19312,1538.57203,1552.53638,1553.25929,1531.0606,1539.35069,1544.88302,1550.59597,1545.35622,1559.74361,1411.0,2001.0
2022-03-31 09:19:15.393670,1524.03937,1524.65163,1530.19335,1538.57253,1552.53514,1553.25919,1531.06065,1539.35005,1544.88396,1550.59203,1545.35779,1559.74363,1411.0,2001.0
2022-03-31 09:19:15.893670,1524.0397,1524.65141,1530.19276,1538.57258,1552.53555,1553.25978,1531.06129,1539.3507,1544.88348,1550.59329,1545.35685,1559.7426,1411.0,2001.0
2022-03-31 09:19:16.393670,1524.03924,1524.65123,1530.19312,1538.57295,1552.53576,1553.25956,1531.06094,1539.35073,1544.88418,1550.59225,1545.35689,1559.74586,1411.0,2001.0
2022-03-31 09:19:16.893670,1524.04002,1524.65274,1530.1942,1538.57278,1552.53576,1553.25867,1531.06114,1539.35065,1544.88266,1550.592,1545.35724,1559.74468,1411.0,2001.0
2022-03-31 09:19:17.393670,1524.03954,1524.65163,1530.19282,1538.57239,1552.53604,1553.25861,1531.06101,1539.34956,1544.8838,1550.59271,1545.35688,1559.74431,1411.0,2001.0
2022-03-31 09:19:17.893670,1524.03982,1524.65176,1530.19258,1538.57256,1552.5356,1553.25878,1531.06085,1539.35173,1544.88362,1550.59277,1545.35737,1559.74287,1411.0,2001.0
2022-03-31 09:19:18.393670,1524.0401,1524.65274,1530.19324,1538.57243,1552.53573,1553.26002,1531.06059,1539.35131,1544.88202,1550.5925,1545.35655,1559.74468,1411.0,2001.0
2022-03-31 09:19:18.893670,1524.03897,1524.65202,1530.1926,1538.57267,1552.53586,1553.25901,1531.06086,1539.35105,1544.8833,1550.59309,1545.35697,1559.74436,1411.0,2001.0
2022-03-31 09:19:19.393670,1524.03952,1524.65149,1530.19288,1538.57267,1552.5361,1553.25974,1531.06108,1539.35066,1544.88257,1550.59351,1545.35719,1559.74395,1411.0,2001.0
2022-03-31 09:19:19.893670,1524.03962,1524.65199,1530.19338,1538.57256,1552.53621,1553.25931,1531.06003,1539.35074,1544.88338,1550.59238,1545.35733,1559.74383,1411.0,2001.0
2022-03-31 09:19:20.393670,1524.03912,1524.65162,1530.19259,1538.57283,1552.53638,1553.25885,1531.06072,1539.35063,1544.88408,1550.59283,1545.35643,1559.74419,1411.0,2001.0
2022-03-31 09:19:20.893670,1524.03993,1524.65165,1530.19299,1538.57335,1552.5362,1553.25959,1531.06156,1539.3509,1544.88366,1550.59115,1545.35758,1559.74432,1411.0,2001.0
2022-03-31 09:19:21.393670,1524.03997,1524.65231,1530.19361,1538.57271,1552.53599,1553.25899,1531.06088,1539.3501,1544.88444,1550.59246,1545.35707,1559.74393,1411.0,2001.0
2022-03-31 09:19:21.893670,1524.04067,1524.65187,1530.19311,1538.5727,1552.53635,1553.25963,1531.06034,1539.35071,1544.8839,1550.59115,1545.35671,1559.74414,1411.0,2001.0
2022-03-31 09:19:22.393670,1524.03955,1524.65217,1530.19315,1538.57292,1552.53608,1553.25973,1531.06082,1539.35068,1544.88428,1550.59409,1545.35661,1559.74391,1411.0,2001.0
2022-03-31 09:19:22.893670,1524.03931,1524.65184,1530.19335,1538.57262,1552.53632,1553.25869,1531.06082,1539.35077,1544.88433,1550.593,1545.35668,1559.74481,1411.0,2001.0
2022-03-31 09:19:23.393670,1524.03973,1524.65139,1530.19398,1538.57285,1552.53637,1553.25956,1531.06123,1539.35096,1544.8843,1550.59156,1545.35685,1559.74534,1411.0,2001.0
2022-03-31 09:19:23.893670,1524.04027,1524.65224,1530.19304,1538.57264,1552.53579,1553.25949,1531.06087,1539.35063,1544.88338,1550.59168,1545.3567,1559.74391,1411.0,2001.0
2022-03-31 09:19:24.393670,1524.03992,1524.65178,1530.19326,1538.57278,1552.53641,1553.25933,1531.06009,1539.35071,1544.88319,1550.59357,1545.35758,1559.74434,1411.0,2001.0
2022-03-31 09:19:24.893670,1524.039,1524.65196,1530.1929,1538.5728,1552.53587,1553.25943,1531.06129,1539.35052,1544.88381,1550.592,1545.35757,1559.74318,1411.0,2001.0
2022-03-31 09:19:25.393670,1524.03899,1524.65161,1530.19267,1538.57267,1552.53574,1553.2593,1531.06097,1539.35044,1544.88422,1550.59212,1545.35664,1559.74431,1411.0,2001.0
2022-03-31 09:19:25.893670,1524.03944,1524.65222,1530.19322,1538.57318,1552.53558,1553.25948,1531.06168,1539.35013,1544.88255,1550.59121,1545.35748,1559.7449,1411.0,2001.0
2022-03-31 09:19:26.393670,1524.03986,1524.65169,1530.19284,1538.57298,1552.5361,1553.26022,1531.06116,1539.35038,1544.8826,1550.59227,1545.3577,1559.74448,1411.0,2001.0
2022-03-31 09:19:26.893670,1524.04006,1524.65213,1530.19255,1538.57285,1552.53582,1553.25942,1531.06062,1539.35164,1544.88283,1550.59257,1545.35578,1559.74402,1411.0,2001.0
2022-03-31 09:19:27.393670,1524.03909,1524.65243,1530.19259,1538.57217,1552.535,1553.25979,1531.06066,1539.35151,1544.88291,1550.592,1545.35695,1559.74393,1411.0,2001.0
2022-03-31 09:19:27.893670,1524.03954,1524.6525,1530.19268,1538.57284,1552.53597,1553.25946,1531.06122,1539.35063,1544.88238,1550.59537,1545.35712,1559.74397,1411.0,2001.0
2022-03-31 09:19:28.393670,1524.0399,1524.65233,1530.19356,1538.57274,1552.53639,1553.26,1531.05984,1539.35137,1544.88372,1550.59101,1545.35639,1559.74382,1411.0,2001.0
2022-03-31 09:19:28.893670,1524.03979,1524.65261,1530.19343,1538.57328,1552.53645,1553.2592,1531.06137,1539.35053,1544.88337,1550.59351,1545.35634,1559.74442,1411.0,2001.0
2022-03-31 09:19:29.393670,1524.03994,1524.65197,1530.19336,1538.57289,1552.5362,1553.25895,1531.06095,1539.35073,1544.88209,1550.59152,1545.35718,1559.74453,1411.0,2001.0
2022-03-31 09:19:29.893670,1524.03912,1524.65233,1530.19267,1538.57359,1552.53575,1553.25895,1531.06233,1539.3504,1544.88287,1550.59276,1545.35643,1559.74512,1411.0,2001.0
2022-03-31 09:19:30.393670,1524.03951,1524.65265,1530.19211,1538.57296,1552.53618,1553.25974,1531.06097,1539.35011,1544.88329,1550.59015,1545.35682,1559.74493,1411.0,2001.0
2022-03-31 09:19:30.893670,1524.04041,1524.6524,1530.19336,1538.57331,1552.53615,1553.25914,1531.06099,1539.35064,1544.88381,1550.59187,1545.35692,1559.74394,1411.0,2001.0
2022-03-31 09:19:31.393670,1524.03918,1524.65232,1530.19406,1538.57336,1552.53637,1553.26004,1531.06137,1539.35045,1544.88337,1550.59159,1545.35682,1559.74441,1411.0,2001.0
2022-03-31 09:19:31.893670,1524.04017,1524.65253,1530.19402,1538.57341,1552.5362,1553.25901,1531.06141,1539.35006,1544.88316,1550.59286,1545.35654,1559.74481,1411.0,2001.0
2022-03-31 09:19:32.393670,1524.03872,1524.653,1530.19335,1538.57295,1552.53707,1553.25917,1531.0617,1539.35084,1544.88363,1550.59294,1545.35602,1559.74337,1411.0,2001.0
2022-03-31 09:19:32.893670,1524.03969,1524.65299,1530.19299,1538.57367,1552.53634,1553.25937,1531.06146,1539.3508,1544.88426,1550.59209,1545.35682,1559.745,1411.0,2001.0
2022-03-31 09:19:33.393670,1524.04033,1524.65251,1530.19316,1538.57407,1552.53632,1553.25891,1531.06079,1539.35221,1544.88451,1550.59402,1545.35682,1559.74472,1411.0,2001.0
2022-03-31 09:19:33.893670,1524.03904,1524.65252,1530.19308,1538.57318,1552.53576,1553.25952,1531.06095,1539.35095,1544.88367,1550.59103,1545.35613,1559.74455,1411.0,2001.0
2022-03-31 09:19:34.393670,1524.0397,1524.65307,1530.1936,1538.57333,1552.53646,1553.25966,1531.0604,1539.35132,1544.88469,1550.59052,1545.35688,1559.74422,1411.0,2001.0
2022-03-31 09:19:34.893670,1524.03889,1524.6532,1530.19416,1538.57323,1552.53689,1553.25928,1531.06237,1539.35089,1544.88439,1550.59174,1545.35615,1559.74378,1411.0,2001.0
2022-03-31 09:19:35.393670,1524.03953,1524.65289,1530.19331,1538.5733,1552.53595,1553.25928,1531.06166,1539.3512,1544.8854,1550.5913,1545.35747,1559.74483,1411.0,2001.0
2022-03-31 09:19:35.893670,1524.03953,1524.65258,1530.19296,1538.57363,1552.53583,1553.25969,1531.06139,1539.35097,1544.88501,1550.59172,1545.35742,1559.74429,1411.0,2001.0
2022-03-31 09:19:36.393670,1524.04018,1524.65204,1530.19485,1538.57306,1552.53642,1553.25912,1531.06136,1539.35054,1544.88413,1550.59191,1545.35632,1559.74456,1411.0,2001.0
2022-03-31 09:19:36.893670,1524.03986,1524.65315,1530.19382,1538.57336,1552.53734,1553.25965,1531.06193,1539.35145,1544.88353,1550.59237,1545.35627,1559.74555,1411.0,2001.0
2022-03-31 09:19:37.393670,1524.04045,1524.65255,1530.19358,1538.57357,1552.5356,1553.26038,1531.06109,1539.35079,1544.88525,1550.59169,1545.35719,1559.74539,1411.0,2001.0
2022-03-31 09:19:37.893670,1524.03982,1524.65298,1530.19298,1538.57369,1552.53626,1553.25954,1531.06199,1539.35108,1544.88524,1550.59124,1545.35679,1559.74315,1411.0,2001.0
2022-03-31 09:19:38.393670,1524.04043,1524.65319,1530.19356,1538.57368,1552.53646,1553.26013,1531.06138,1539.3514,1544.88354,1550.59058,1545.3563,1559.74516,1411.0,2001.0
2022-03-31 09:19:39.393670,1524.04,1524.65384,1530.19454,1538.57344,1552.53617,1553.25998,1531.06108,1539.3509,1544.88573,1550.59155,1545.35687,1559.74544,1411.0,2001.0
2022-03-31 09:19:39.893670,1524.04051,1524.65331,1530.19358,1538.57337,1552.53604,1553.25944,1531.06144,1539.35007,1544.88542,1550.59219,1545.35672,1559.74535,1411.0,2001.0
2022-03-31 09:19:40.393670,1524.04,1524.65311,1530.19364,1538.57383,1552.53586,1553.26004,1531.06224,1539.35107,1544.88671,1550.59138,1545.35675,1559.74439,1411.0,2001.0
2022-03-31 09:19:40.893670,1524.04002,1524.65383,1530.19561,1538.57337,1552.53596,1553.25926,1531.06125,1539.35116,1544.88724,1550.5913,1545.35614,1559.74497,1411.0,2001.0
2022-03-31 09:19:41.393670,1524.04016,1524.65249,1530.19437,1538.57417,1552.53617,1553.26009,1531.06188,1539.35107,1544.88698,1550.59142,1545.35625,1559.74506,1411.0,2001.0
2022-03-31 09:19:41.893670,1524.04065,1524.6525,1530.19399,1538.5735,1552.5363,1553.25969,1531.06144,1539.35176,1544.88672,1550.59158,1545.35667,1559.74503,1411.0,2001.0
2022-03-31 09:19:42.393670,1524.03999,1524.65331,1530.19392,1538.57385,1552.53556,1553.25953,1531.05942,1539.35058,1544.88567,1550.59166,1545.35753,1559.74418,1411.0,2001.0
2022-03-31 09:19:42.893670,1524.04081,1524.65384,1530.19358,1538.57286,1552.53624,1553.25996,1531.06153,1539.35102,1544.8875,1550.59152,1545.35614,1559.74496,1411.0,2001.0
2022-03-31 09:19:43.393670,1524.04046,1524.65359,1530.1949,1538.57356,1552.53604,1553.25962,1531.06194,1539.35091,1544.88671,1550.59129,1545.35666,1559.74467,1411.0,2001.0
2022-03-31 09:19:43.893670,1524.04072,1524.65333,1530.1948,1538.57376,1552.5362,1553.25945,1531.06094,1539.35109,1544.88613,1550.59219,1545.35763,1559.74466,1411.0,2001.0
2022-03-31 09:19:44.393670,1524.04049,1524.65315,1530.19471,1538.57349,1552.53684,1553.25972,1531.06225,1539.35078,1544.88625,1550.59115,1545.35642,1559.74517,1411.0,2001.0
2022-03-31 09:19:44.893670,1524.0406,1524.6539,1530.19477,1538.57309,1552.53624,1553.25986,1531.06234,1539.35081,1544.88675,1550.59074,1545.35632,1559.7446,1411.0,2001.0
2022-03-31 09:19:45.393670,1524.0393,1524.65356,1530.19496,1538.57438,1552.53582,1553.25959,1531.06216,1539.35101,1544.88651,1550.59219,1545.35638,1559.7441,1411.0,2001.0
2022-03-31 09:19:45.893670,1524.04067,1524.65415,1530.19431,1538.5737,1552.53644,1553.25951,1531.06117,1539.35049,1544.8844,1550.59152,1545.35724,1559.7457,1411.0,2001.0
2022-03-31 09:19:46.393670,1524.04071,1524.65408,1530.19522,1538.57383,1552.53608,1553.259,1531.06269,1539.35149,1544.88554,1550.59331,1545.35679,1559.74535,1411.0,2001.0
2022-03-31 09:19:46.893670,1524.03996,1524.65342,1530.19523,1538.5737,1552.53611,1553.25986,1531.06185,1539.3509,1544.88557,1550.59128,1545.3566,1559.74447,1411.0,2001.0
2022-03-31 09:19:47.393670,1524.04001,1524.65478,1530.19602,1538.5735,1552.53674,1553.26005,1531.06098,1539.35218,1544.88432,1550.59153,1545.3572,1559.74385,1411.0,2001.0
2022-03-31 09:19:47.893670,1524.04125,1524.6538,1530.19495,1538.57452,1552.53663,1553.26035,1531.06182,1539.35085,1544.88425,1550.59102,1545.35628,1559.74463,1411.0,2001.0
2022-03-31 09:19:48.393670,1524.04042,1524.65458,1530.1954,1538.57369,1552.53587,1553.25945,1531.06193,1539.35125,1544.88467,1550.59307,1545.35685,1559.74565,1411.0,2001.0
2022-03-31 09:19:49.393670,1524.04092,1524.65405,1530.19578,1538.57389,1552.53615,1553.25932,1531.06216,1539.35154,1544.88368,1550.5907,1545.35692,1559.74417,1411.0,2001.0
2022-03-31 09:19:50.393670,1524.04085,1524.65404,1530.1957,1538.57424,1552.53616,1553.25899,1531.06166,1539.35126,1544.879,1550.59065,1545.3576,1559.74578,1411.0,2001.0
2022-03-31 09:19:50.893670,1524.04066,1524.65408,1530.19531,1538.5739,1552.53643,1553.25995,1531.06169,1539.35131,1544.88206,1550.59106,1545.35658,1559.7454,1411.0,2001.0
2022-03-31 09:19:51.393670,1524.04116,1524.65418,1530.19633,1538.57372,1552.5367,1553.25916,1531.06169,1539.35165,1544.87766,1550.59081,1545.35698,1559.74467,1411.0,2001.0
2022-03-31 09:19:51.893670,1524.04097,1524.65458,1530.19572,1538.57406,1552.53685,1553.25853,1531.06119,1539.35171,1544.88317,1550.59148,1545.35692,1559.7446,1411.0,2001.0
2022-03-31 09:19:52.393670,1524.04163,1524.65439,1530.19532,1538.57379,1552.53625,1553.26047,1531.06186,1539.35196,1544.88041,1550.59165,1545.35699,1559.74479,1411.0,2001.0
2022-03-31 09:19:52.893670,1524.0413,1524.65417,1530.19541,1538.57413,1552.5373,1553.25911,1531.0612,1539.35152,1544.88153,1550.59301,1545.35783,1559.74462,1411.0,2001.0
2022-03-31 09:19:53.393670,1524.04107,1524.65459,1530.19636,1538.57424,1552.53651,1553.25961,1531.06264,1539.35223,1544.88133,1550.59077,1545.35677,1559.74536,1411.0,2001.0
2022-03-31 09:19:53.893670,1524.04141,1524.65515,1530.19605,1538.57438,1552.5371,1553.26011,1531.06192,1539.35149,1544.8814,1550.59314,1545.35767,1559.74584,1411.0,2001.0
2022-03-31 09:19:54.393670,1524.04082,1524.65465,1530.19608,1538.57383,1552.53729,1553.26016,1531.06173,1539.35126,1544.88127,1550.59122,1545.35672,1559.74531,1411.0,2001.0
2022-03-31 09:19:54.893670,1524.04101,1524.65481,1530.19604,1538.57443,1552.53652,1553.25978,1531.06234,1539.3515,1544.88129,1550.59136,1545.35697,1559.74584,1411.0,2001.0
2022-03-31 09:19:55.393670,1524.04111,1524.65466,1530.19519,1538.5742,1552.53633,1553.25991,1531.06179,1539.35148,1544.87996,1550.59014,1545.3572,1559.74527,1411.0,2001.0
2022-03-31 09:19:55.893670,1524.04112,1524.65475,1530.19564,1538.57398,1552.53677,1553.25943,1531.06209,1539.35142,1544.88175,1550.59131,1545.35657,1559.74448,1411.0,2001.0
2022-03-31 09:19:56.393670,1524.04167,1524.65502,1530.19564,1538.574,1552.53657,1553.25982,1531.06224,1539.35191,1544.87935,1550.58925,1545.35621,1559.74655,1411.0,2001.0
2022-03-31 09:19:56.893670,1524.04094,1524.65456,1530.19496,1538.57334,1552.53683,1553.2598,1531.06196,1539.35151,1544.87778,1550.59098,1545.35687,1559.74378,1411.0,2001.0
2022-03-31 09:19:57.393670,1524.04164,1524.6548,1530.1954,1538.57398,1552.53564,1553.26065,1531.06153,1539.35161,1544.87861,1550.5915,1545.35669,1559.74584,1411.0,2001.0
2022-03-31 09:19:57.893670,1524.04116,1524.65445,1530.19634,1538.57417,1552.53705,1553.26022,1531.06189,1539.35155,1544.87798,1550.59243,1545.35686,1559.74553,1411.0,2001.0
2022-03-31 09:19:58.393670,1524.04077,1524.6552,1530.19596,1538.5744,1552.53623,1553.26047,1531.06187,1539.35151,1544.87943,1550.5932,1545.35747,1559.74451,1411.0,2001.0
2022-03-31 09:19:58.893670,1524.0418,1524.65467,1530.19628,1538.57424,1552.53645,1553.26012,1531.06202,1539.35181,1544.87665,1550.59271,1545.35734,1559.74452,1411.0,2001.0
2022-03-31 09:19:59.393670,1524.04101,1524.6545,1530.19596,1538.57509,1552.5366,1553.25926,1531.06224,1539.35157,1544.87854,1550.59065,1545.35648,1559.74382,1411.0,2001.0
2022-03-31 09:19:59.893670,1524.04069,1524.65493,1530.1962,1538.57429,1552.53603,1553.26026,1531.06248,1539.35208,1544.8785,1550.59089,1545.35738,1559.74529,1411.0,2001.0
2022-03-31 09:20:00.393670,1524.0412,1524.65451,1530.19589,1538.57391,1552.5364,1553.25936,1531.06219,1539.35118,1544.87837,1550.59113,1545.35792,1559.74592,1411.0,2001.0
2022-03-31 09:20:00.893670,1524.04152,1524.65464,1530.19655,1538.57441,1552.53663,1553.26026,1531.06271,1539.35139,1544.87774,1550.59109,1545.35659,1559.7447,1411.0,2001.0
2022-03-31 09:20:01.893670,1524.04174,1524.65486,1530.19591,1538.57454,1552.53654,1553.26062,1531.06202,1539.3511,1544.87643,1550.59033,1545.35763,1559.74484,1411.0,2001.0
2022-03-31 09:20:02.393670,1524.04139,1524.65512,1530.19592,1538.57469,1552.53668,1553.25947,1531.06406,1539.35126,1544.87652,1550.59131,1545.35665,1559.7456,1411.0,2001.0
2022-03-31 09:20:02.893670,1524.04158,1524.65517,1530.1966,1538.57494,1552.53599,1553.25991,1531.06202,1539.3516,1544.87804,1550.59084,1545.35689,1559.74488,1411.0,2001.0
2022-03-31 09:20:03.393670,1524.04146,1524.65493,1530.19635,1538.57469,1552.53654,1553.26023,1531.06266,1539.35153,1544.87619,1550.59,1545.35707,1559.74478,1411.0,2001.0
2022-03-31 09:20:03.893670,1524.04159,1524.6564,1530.19638,1538.57472,1552.53661,1553.2596,1531.0627,1539.35169,1544.87899,1550.59033,1545.35691,1559.74494,1411.0,2001.0
2022-03-31 09:20:04.393670,1524.04194,1524.65484,1530.19597,1538.57454,1552.53612,1553.25969,1531.06255,1539.35188,1544.8789,1550.59221,1545.35627,1559.74566,1411.0,2001.0
2022-03-31 09:20:04.893670,1524.04147,1524.65578,1530.19581,1538.57476,1552.53712,1553.26029,1531.06292,1539.35221,1544.87719,1550.59111,1545.35694,1559.74492,1411.0,2001.0
2022-03-31 09:20:05.893670,1524.04113,1524.65568,1530.19665,1538.57477,1552.53579,1553.26025,1531.06232,1539.35213,1544.87708,1550.5905,1545.35772,1559.74517,1411.0,2001.0
2022-03-31 09:20:06.393670,1524.04184,1524.6558,1530.19657,1538.57488,1552.53628,1553.26025,1531.06289,1539.35341,1544.87797,1550.59182,1545.35737,1559.74563,1411.0,2001.0
2022-03-31 09:20:06.893670,1524.04206,1524.65545,1530.19656,1538.57443,1552.53701,1553.26068,1531.06263,1539.35164,1544.87776,1550.59083,1545.35607,1559.74533,1411.0,2001.0
2022-03-31 09:20:07.393670,1524.0417,1524.65648,1530.19595,1538.57478,1552.5362,1553.25992,1531.06237,1539.35212,1544.87808,1550.5915,1545.3568,1559.74573,1411.0,2001.0
2022-03-31 09:20:07.893670,1524.0419,1524.65628,1530.19653,1538.57465,1552.5363,1553.26031,1531.06222,1539.35207,1544.87791,1550.58978,1545.35786,1559.74588,1411.0,2001.0
2022-03-31 09:20:08.393670,1524.04211,1524.65533,1530.19703,1538.57492,1552.53632,1553.26013,1531.06212,1539.352,1544.88064,1550.59121,1545.35745,1559.74497,1411.0,2001.0
2022-03-31 09:20:08.893670,1524.04175,1524.655,1530.1966,1538.57509,1552.53661,1553.25973,1531.06406,1539.3518,1544.87762,1550.59019,1545.355,1559.74567,1411.0,2001.0
2022-03-31 09:20:09.393670,1524.04144,1524.65537,1530.1963,1538.57494,1552.53639,1553.2596,1531.06289,1539.3519,1544.87666,1550.59116,1545.35684,1559.7451,1411.0,2001.0
2022-03-31 09:20:09.893670,1524.04197,1524.65588,1530.19673,1538.57478,1552.53588,1553.26075,1531.06212,1539.35163,1544.87854,1550.59109,1545.35633,1559.7452,1411.0,2001.0
2022-03-31 09:20:10.393670,1524.04167,1524.65649,1530.19603,1538.5745,1552.53597,1553.26017,1531.06275,1539.35209,1544.87781,1550.59103,1545.35666,1559.74765,1411.0,2001.0
2022-03-31 09:20:10.893670,1524.04158,1524.65594,1530.19702,1538.57456,1552.53664,1553.25894,1531.06224,1539.35166,1544.87714,1550.58986,1545.35695,1559.74645,1411.0,2001.0
2022-03-31 09:20:11.393670,1524.04203,1524.65555,1530.19673,1538.57493,1552.53607,1553.2598,1531.06253,1539.35177,1544.87711,1550.59213,1545.3566,1559.74527,1411.0,2001.0
2022-03-31 09:20:11.893670,1524.04235,1524.65609,1530.19645,1538.57483,1552.53687,1553.26028,1531.06242,1539.35232,1544.87794,1550.58938,1545.35643,1559.74588,1411.0,2001.0
2022-03-31 09:20:12.393670,1524.04224,1524.65595,1530.19691,1538.57458,1552.536,1553.26004,1531.06263,1539.35181,1544.87765,1550.59059,1545.35599,1559.7449,1411.0,2001.0
2022-03-31 09:20:12.893670,1524.04254,1524.65564,1530.19656,1538.57462,1552.53611,1553.26038,1531.06268,1539.35179,1544.8785,1550.58938,1545.35731,1559.74519,1411.0,2001.0
2022-03-31 09:20:13.393670,1524.04298,1524.65604,1530.19712,1538.57503,1552.53745,1553.25954,1531.063,1539.35194,1544.87773,1550.58985,1545.35686,1559.74643,1411.0,2001.0
2022-03-31 09:20:13.893670,1524.04224,1524.65621,1530.19672,1538.57362,1552.53652,1553.25965,1531.06265,1539.35183,1544.87915,1550.591,1545.35738,1559.74566,1411.0,2001.0
2022-03-31 09:20:14.393670,1524.04171,1524.65555,1530.19695,1538.57479,1552.53606,1553.25952,1531.06184,1539.35271,1544.87781,1550.59029,1545.3571,1559.74541,1411.0,2001.0
2022-03-31 09:20:14.893670,1524.04243,1524.65615,1530.19709,1538.57495,1552.53612,1553.26038,1531.06242,1539.35187,1544.8799,1550.59132,1545.35731,1559.74506,1411.0,2001.0
2022-03-31 09:20:15.393670,1524.0419,1524.65587,1530.1969,1538.57488,1552.53809,1553.26079,1531.06236,1539.35291,1544.87799,1550.5909,1545.35658,1559.74581,1411.0,2001.0
2022-03-31 09:20:15.893670,1524.04247,1524.65676,1530.1964,1538.57439,1552.53742,1553.25917,1531.06142,1539.35257,1544.88125,1550.59069,1545.35654,1559.7458,1411.0,2001.0
2022-03-31 09:20:16.393670,1524.04174,1524.65607,1530.19719,1538.57526,1552.53703,1553.25998,1531.06244,1539.35207,1544.88031,1550.59007,1545.35702,1559.74516,1411.0,2001.0
2022-03-31 09:20:16.893670,1524.04269,1524.65619,1530.19638,1538.57442,1552.53657,1553.25976,1531.06225,1539.35147,1544.87859,1550.59,1545.35656,1559.74446,1411.0,2001.0
2022-03-31 09:20:17.393670,1524.04196,1524.65548,1530.19716,1538.5743,1552.53647,1553.25959,1531.06223,1539.35213,1544.87933,1550.59103,1545.35695,1559.74455,1411.0,2001.0
2022-03-31 09:20:17.893670,1524.04141,1524.65593,1530.19693,1538.57496,1552.53577,1553.26004,1531.06239,1539.35226,1544.87851,1550.58999,1545.35737,1559.74619,1411.0,2001.0
2022-03-31 09:20:18.393670,1524.04234,1524.6559,1530.19702,1538.57492,1552.53652,1553.25966,1531.06229,1539.3519,1544.8812,1550.58981,1545.35741,1559.74569,1411.0,2001.0
2022-03-31 09:20:18.893670,1524.0426,1524.65602,1530.19739,1538.57432,1552.53713,1553.25918,1531.06249,1539.35271,1544.87857,1550.59008,1545.35657,1559.74731,1411.0,2001.0
2022-03-31 09:20:19.393670,1524.04236,1524.65628,1530.19773,1538.57449,1552.537,1553.25999,1531.06284,1539.35241,1544.88049,1550.58979,1545.35616,1559.74625,1411.0,2001.0
2022-03-31 09:20:19.893670,1524.04233,1524.65646,1530.19807,1538.57486,1552.53596,1553.26056,1531.06178,1539.35229,1544.87511,1550.59021,1545.35602,1559.74536,1411.0,2001.0
2022-03-31 09:20:20.393670,1524.04213,1524.65588,1530.19805,1538.57528,1552.53641,1553.26024,1531.06236,1539.35048,1544.87908,1550.5909,1545.35686,1559.74585,1411.0,2001.0
2022-03-31 09:20:20.893670,1524.04173,1524.65578,1530.19782,1538.57475,1552.53711,1553.25984,1531.0623,1539.35256,1544.87977,1550.59152,1545.35654,1559.74547,1411.0,2001.0
2022-03-31 09:20:21.393670,1524.04275,1524.65535,1530.19775,1538.57557,1552.53718,1553.25918,1531.0623,1539.35208,1544.87752,1550.59135,1545.35652,1559.746,1411.0,2001.0
2022-03-31 09:20:21.893670,1524.0428,1524.65634,1530.19825,1538.57509,1552.53674,1553.26027,1531.06241,1539.35239,1544.87835,1550.58954,1545.35718,1559.74627,1411.0,2001.0
2022-03-31 09:20:22.393670,1524.04242,1524.65645,1530.19767,1538.5752,1552.53671,1553.25977,1531.06271,1539.35207,1544.88057,1550.58944,1545.35669,1559.74571,1411.0,2001.0
2022-03-31 09:20:22.893670,1524.04255,1524.65648,1530.19812,1538.57487,1552.53624,1553.25976,1531.06213,1539.35208,1544.87851,1550.58955,1545.35562,1559.74583,1411.0,2001.0
2022-03-31 09:20:23.393670,1524.04191,1524.65625,1530.19759,1538.57587,1552.53611,1553.25936,1531.06319,1539.35258,1544.87952,1550.59075,1545.35674,1559.74543,1411.0,2001.0
2022-03-31 09:20:23.893670,1524.04264,1524.65625,1530.19786,1538.57542,1552.53625,1553.25934,1531.0628,1539.35271,1544.87718,1550.59058,1545.35593,1559.74567,1411.0,2001.0
2022-03-31 09:20:24.393670,1524.04336,1524.6569,1530.19791,1538.57508,1552.53649,1553.25954,1531.06308,1539.35256,1544.87716,1550.59023,1545.35697,1559.74587,1411.0,2001.0
2022-03-31 09:20:24.893670,1524.0419,1524.65664,1530.19829,1538.57461,1552.53685,1553.25976,1531.06161,1539.35237,1544.87722,1550.58974,1545.35699,1559.74565,1411.0,2001.0
2022-03-31 09:20:25.393670,1524.04211,1524.65617,1530.1985,1538.5748,1552.53703,1553.25989,1531.06276,1539.35221,1544.87882,1550.59028,1545.35712,1559.74604,1411.0,2001.0
